ts_code,chairman,manager,secretary,reg_capital,setup_date,province
002495.SZ,林平涛,林长春,赵淑昂,93562.56,20020530,广东
002503.SZ,林朝强,林朝强,,307091.5468,20051205,广东
002574.SZ,虞阿五,虞豪华,陈凯,52800.0,20021015,浙江
300440.SZ,何鸿云,卜显利,戢荔,44391.86,20060310,四川
301383.SZ,冯砚儒,冯砚儒,刘光懿,16327.32,20150401,江西
300065.SZ,卢耀祖,申万秋,杨晔,72049.4503,20010214,北京
300054.SZ,朱双全,朱顺全,杨平彩,94681.6905,20000711,湖北
300094.SZ,李忠,李忠,梁永振,112816.7253,20010308,广东
300143.SZ,马安捷,马安捷,刘泽霖,74945.1604,19980806,山东
002614.SZ,邹剑寒,邹剑寒,李巧巧,62348.0593,19960801,福建
002472.SZ,吴长鸿,MIN ZHANG(张民),陈海霞,84956.7442,20050825,浙江
002374.SZ,钱建蓉,周科轩,朱拓,108520.9283,19950216,山东
002389.SZ,胡梅晓,文曦,杜志喜,98491.6021,20011130,浙江
002395.SZ,刘连伟,刘连伟,沈铭,26820.9,20021202,江苏
002387.SZ,张德强,张德强,徐凤英,139679.6043,19980107,江苏
300064.SZ,李勇,李克华,周宝松,104982.0548,20041224,河南
301040.SZ,吴剑,吴剑,钟宇,10000.0969,20000128,江苏
301063.SZ,盛天宇,盛天宇,杨华,10436.0724,20010608,江苏
002301.SZ,陈钦鹏,陈钦鹏,王占君,72130.7933,20000112,广东
300229.SZ,李渝勤,施水才,李党生,87362.0932,19930218,北京
300661.SZ,张世龙,张世龙,张勤,61804.6305,20070126,北京
002569.SZ,孙小明,秦本平,阚东,14401.0,20050630,浙江
002330.SZ,郑思敏,于瑞波,刘鹏,63531.529,20030620,山东
002615.SZ,吕强,吴子富,邵巧蓉,46626.7732,19950523,浙江
002453.SZ,翟辉,翟辉,吕博,81236.7126,19990113,北京
300085.SZ,陈向军,李军,刘奕,70664.0535,19981028,广东
002382.SZ,刘文静,钟舒乔,王梓漪,100713.2099,20021202,山东
002516.SZ,龚旭东,龚旭东,陈艳,147083.8682,20001206,江苏
002468.SZ,陈德军,王文彬,郭林,153080.2166,20011101,浙江
002475.SZ,王来春,王来春,肖云兮,728210.3432,20040524,广东
300120.SZ,陈建波,陈建波,刘冬梅,57439.3929,19990301,天津
002333.SZ,宫长义,王小明,俞军,67492.48,19930728,江苏
002518.SZ,刘程宇,刘程宇,范涛,58222.5094,19930317,广东
300037.SZ,覃九三,周达文,贺靖策,74778.2523,20020219,广东
002411.SZ,韩文雄,,韩文雄,153228.3909,20021230,陕西
002428.SZ,包文东,包文东,金洪国,65312.0,19980819,云南
002357.SZ,王晶,蔡亮发,曹洪,31348.9036,20020318,四川
300797.SZ,杨植岗,张秀鑫,肖萍,38278.38,20010321,北京
300232.SZ,林洺锋,林洺锋,陈一帆,109110.7141,20041026,广东
300662.SZ,高勇,高勇,张宏伟,19680.6359,20051205,北京
300289.SZ,尧子,丁耀良,张丽华,54401.1487,19971105,北京
002477.SZ,侯建芳,李花,侯建芳,313515.963,20030514,河南
002493.SZ,李水荣,项炯炯,全卫英,998944.2254,19950915,浙江
002491.SZ,沈小平,白晓明,陆凯,122999.45,20010207,江苏
300046.SZ,邢雁,邢雁,康进,23653.1371,20040102,湖北
300050.SZ,吴晨明,许泽权,徐巧红,54484.6718,20011019,广东
002408.SZ,孙清涛,孙清涛,姜能成,284284.4187,20020104,山东
002753.SZ,刘东杰,苏国贤,张巍,37569.8488,20000520,山西
002734.SZ,李新生,范朝辉,吴昊,44407.6098,19961217,江苏
002335.SZ,陈成辉,陈四雄,林韬,51541.4041,19990326,福建
300107.SZ,朱守琛,陈学为,陈学为,56278.2268,20030627,河北
300141.SZ,王东,王东,缪龙飞,25784.46,19981222,江苏
002630.SZ,黄有全,黄有全,黄有全,118080.0,20040518,四川
002392.SZ,赵伟,颜浩,何枫,119049.0839,20001108,北京
300277.SZ,高春凤,高春凤,陈翔,34170.0,20000104,浙江
300905.SZ,徐毅明,蒋志勇,袁晓锋,17878.6496,20021213,江苏
300305.SZ,朱益明,朱益明,王长勇,37540.0292,20041210,江苏
002624.SZ,池宇峰,顾黎明,马骏,193996.8404,19990827,浙江
300265.SZ,张忠,张忠,姜独松,45844.0087,20020129,江苏
300616.SZ,李连柱,周淑毅,何裕炳,22451.598,20040419,广东
002481.SZ,杨君敏,李玉林,师恩战,123369.65,19920910,山东
002483.SZ,刘中秋,吴建,谢贵兴,88646.8413,20030925,江苏
300121.SZ,王文博,王文博,王超,44523.1182,20000323,山东
300048.SZ,陆剑峰,陆剑峰,许钦鸿,112775.9857,20030611,北京
002566.SZ,张益胜,薛晓民,李铁军,33095.16,19970611,吉林
002390.SZ,安吉,孔令忠,陈船,194385.1868,19950127,贵州
002398.SZ,蔡永太,蔡永太,林祥毅,69802.4317,20040409,福建
301003.SZ,吕锋,吕锋,邓永清,9713.3323,20060627,江苏
300377.SZ,唐球,李跃峰,程霞,75100.308,20010903,广东
300762.SZ,胡世平,胡世平,顾小华,62796.5772,20060320,上海
300215.SZ,陈凤林,陈凤林,张悦焱,74909.4187,19970414,江苏
300113.SZ,华勇,华勇,戎颂怡,68356.6082,20050711,浙江
300112.SZ,傅宇晨,傅晓阳,叶玲莉,29022.5894,19940606,广东
002561.SZ,韩军,王斌,庞维聆,41576.3,19930104,上海
002341.SZ,廖垚,廖垚,李洪流,115221.4592,20021225,广东
002355.SZ,高赫男,高赫男,杨杨,66848.1,19991228,山东
300029.SZ,郭泰然,郭泰然,项新周,20050.65,20011228,江苏
002354.SZ,贺晗,贺晗,刘笛,165458.582,20030829,辽宁
002512.SZ,曾忠诚,张高利,张高利,111249.6632,19930810,福建
300244.SZ,陈海斌,陈海斌,陶钧,62497.9436,20010905,浙江
300125.SZ,金永峰,杨绪胜,杨冬林,26759.9995,20051212,辽宁
300118.SZ,林海峰,伍学纲,雪山行,114001.3863,20021202,浙江
300129.SZ,黎伟涛,邹涛,李鎔伊,93489.9232,20010413,上海
300133.SZ,赵依芳,傅斌星,张思拓,188827.0981,20051025,浙江
002405.SZ,程鹏,程鹏,孟庆昕,237064.8814,20021203,北京
300100.SZ,邬建斌,邬建斌,朱黎明,57198.294,20001123,浙江
300092.SZ,林祯华,李勇,杨辉,27392.3271,19970311,四川
300759.SZ,楼柏良,楼柏良,李承宗,177819.5525,20040701,北京
300128.SZ,顾清,顾清,殷俊,129911.5412,20040329,江苏
300354.SZ,刘士钢,熊卫华,何玲,13832.0201,19930308,江苏
300132.SZ,范展华,范展华,骆棋辉,51658.0886,20010115,福建
002997.SZ,柴震,庞先伟,李江,20932.1325,20020315,安徽
300109.SZ,张军政,张军政,邢小亮,48605.0005,20030313,河南
002505.SZ,田翊,彭毅敏,田翊,637426.1088,19970121,湖南
002511.SZ,刘鹏,刘鹏,梁戈宇,128637.7813,19990528,广东
002458.SZ,曹积生,林杰,林杰,110641.2915,19970422,山东
300043.SZ,陈创煌,卢醉兰,孙琦,124419.8401,20000531,广东
002378.SZ,黄世春,黄世春,刘佶,120141.7666,20000228,江西
301286.SZ,乔志涌,李国平,童瑶,40010.0,20020910,四川
002555.SZ,曾开天,曾开天,叶威,221223.7681,19950526,安徽
300241.SZ,龚伟斌,龚伟斌,刘雅芳,70026.3847,20000124,广东
002539.SZ,牟嘉云,宋睿,陈银,120772.3762,19950831,四川
002693.SZ,王成栋,李建明,于晓风,41468.975,20000522,海南
300108.SZ,卢忠奎,卢忠奎,张亮,66601.4674,20000127,吉林
300156.SZ,吴道洪,,,101002.4415,20040722,北京
300154.SZ,邱光,邱光,孔亮,44955.5201,20030625,广东
002738.SZ,王平卫,王平卫,张津伟,72149.1877,19990602,北京
300245.SZ,苏博,苏博,聂婷,31345.7493,20011024,上海
002379.SZ,杨丛森,张伟,肖萧,113637.3753,20000811,山东
002363.SZ,张海燕,张海燕,刘建,41689.5301,19940411,山东
300078.SZ,许益冉,魏乃绪,王万元,111787.223,20031121,浙江
300230.SZ,史佩浩,恽黎明,于成磊,81321.3441,20020110,上海
002380.SZ,刘国耀,胡歙眉,赵文庆,23999.1649,19930527,江苏
002501.SZ,居茜,刘树茂,王占德,355000.0,20011113,吉林
300452.SZ,宋道才,宋道才,刘琦,23444.9862,20010427,安徽
002565.SZ,王钲霖,王钲霖,杜云波,105998.8922,20041221,上海
002508.SZ,任建华,任富佳,王刚,94493.8916,20001107,浙江
002494.SZ,贺国英,贺素成,郗惠宁,37731.0718,20001027,河北
300401.SZ,邵徐君,马焕政,喻铨衡,54346.9831,20001218,浙江
301186.SZ,陈存友,吴浩,郭巍巍,8038.0637,20050519,江苏
300467.SZ,陈俊,吴安敏,余紫薇,20320.4897,20080807,四川
300593.SZ,王彬,王彬,王华燕,54249.8469,19970611,北京
300424.SZ,王磊,余厚蜀,张文虎,24543.0132,20051123,广东
002740.SZ,李勇,陈茂森,,45406.1077,20010816,福建
002626.SZ,江斌,江斌,李晓芳,60993.4771,19971124,福建
002465.SZ,余青松,喻斌,舒剑刚,248183.3948,20000720,广东
002538.SZ,袁其荣,袁其荣,吴昌昊,85355.5763,19971105,安徽
300031.SZ,包志方,包志方,仰凯锋,41874.6695,20001227,江苏
301163.SZ,杨金德,许玉松,李林立,8160.0,19940613,江苏
002551.SZ,梁桂秋,梁桂秋,林立,84549.4578,19980313,广东
300263.SZ,李占强,刘玉峰,张源远,103500.6302,19950705,河南
300123.SZ,李跃先,胡代荣,饶冰笑,102183.4123,20030603,湖南
300122.SZ,蒋仁生,蒋凌峰,秦菲,239378.9747,19950720,重庆
300799.SZ,张军,杜戈,,10203.0,20070822,北京
002548.SZ,祝献忠,钱子龙,刘灿星,82817.3658,19991106,广东
300360.SZ,杨光,杨光,戴晓华,51418.7126,20060406,浙江
001388.SZ,李全用,李莉,孙红玲,15600.0,19960131,山东
300909.SZ,李明,李明,许文龙,17297.2979,20040202,广东
300724.SZ,左国军,余仲,谭湘萍,34829.2006,20070618,广东
300667.SZ,代啸宁,张志涛,胡丹,20463.6039,20050113,北京
301349.SZ,尹洪涛,尹洪涛,李婷,10200.0,20001107,辽宁
300552.SZ,翟军,翟军,刘明,21313.3112,19941102,北京
300496.SZ,赵鸿飞,赵鸿飞,王焕欣,46039.4994,20080307,北京
002652.SZ,王梦冰,,丁富君,51206.4,20021127,江苏
300529.SZ,董凡,董凡,黄聪,79860.5275,19891219,广东
300275.SZ,马焰,胡世强,冉华周,30766.7668,20030521,重庆
002840.SZ,朱俭军,朱凯,王志龙,80506.2893,20010808,浙江
001260.SZ,张明,张麟轩,王翔宇,11500.0,20091216,山东
301058.SZ,叶雄,叶雄,张楠,51227.4245,19930331,江苏
301042.SZ,徐进,李志洋,申雷,6972.3577,20070806,广东
002348.SZ,朱俭勇,彭瀚祺,马少滨,94720.0,19891014,广东
300453.SZ,彭义兴,毛志平,刘明,52208.4275,19970307,江西
002656.SZ,韩素淼,韩素淼,韩素淼,71251.9844,20020718,广东
003036.SZ,陈宥融,陈宥融,潘晓霄,21626.7121,19980812,浙江
002853.SZ,马礼斌,马礼斌,钟鼎,18291.5948,20050614,广东
300821.SZ,苏琳,苏琳,王海波,120000.0,20061228,山东
002837.SZ,齐勇,齐勇,欧贤华,97655.5867,20050815,广东
002895.SZ,吴海斌,吴海斌,李建,60766.6683,20021125,贵州
300495.SZ,吴天华,王海滨,吴天华,67427.9488,20011228,广东
300242.SZ,王和平,王和平,覃荔荔,63455.5224,20020522,广东
300571.SZ,郭庆,郭庆,潘爱斌,13952.8294,20021125,浙江
300446.SZ,罗传光,彭建清,徐万彬,84541.0111,20050203,河北
300398.SZ,ZHANG JINSHAN,ZHANG JINSHAN,严帅,56694.645,20020426,上海
301079.SZ,粟武洪,岳海,柴丹妮,10893.2234,20040615,湖南
300614.SZ,陈功海,陈功海,韩旭,16043.5778,20090402,河南
300166.SZ,管连平,管连平,刘彦斐,113874.5748,19970728,北京
301175.SZ,栗博,童琳,王建强,147188.0,20120524,北京
300311.SZ,景晓军,沈智杰,张雯,67363.015,20000531,广东
300459.SZ,朱志刚,张维璋,欧阳梅竹,351581.0939,20070612,浙江
300512.SZ,史中伟,史正,朱峥,40923.7375,19990208,浙江
301001.SZ,王莉,王莉,钱燕,8000.0,20081202,上海
301590.SZ,柏建国,柏建国,蒋春,4200.0,20150820,广东
300479.SZ,闫龙,丁鑫,李宏宇,19704.0865,20041227,山东
300756.SZ,邓志毅,高庆斌,曾庆远,15759.8176,20071120,广东
301291.SZ,张传卫,郭献清,姚兴存,31220.0,20151127,广东
002672.SZ,王碧安,李向利,乔伊威,110525.5802,19990916,广东
300380.SZ,高勇,高勇,刘汛,13843.905,20010925,上海
301617.SZ,于国清,于国清,张山岗,13364.0,20080806,山东
301498.SZ,秦华,杜士芳,王鹏,40047.284,20060626,山东
002550.SZ,王轲,王轲,姚毅,127980.0,20030430,江苏
300966.SZ,系祖斌,系祖斌,陈文静,11528.1077,20060515,湖北
300840.SZ,张蕴蓝,张蕴蓝,刘承铭,24000.0,20071228,山东
300615.SZ,石伟平,石伟平,孙海龙,19322.92,20050510,广东
300309.SZ,孙文恩,孙文恩,付大鹏,88612.3765,20060515,西藏
300341.SZ,杨文良,廖显胜,李臻,51741.0336,20021104,福建
300746.SZ,岑政平,程倬,李娴,22573.8328,19980616,浙江
300481.SZ,吴悲鸿,吴悲鸿,陈淑敏,29185.5438,20021227,河南
300575.SZ,吴耀军,吴耀军,陆洋,47699.24,20030807,江苏
002978.SZ,罗阳勇,曾成华,陈学渊,47198.9958,19940405,四川
002865.SZ,陆徐杨,张满良,郑彤,29258.4052,20030403,海南
300383.SZ,杨宇航,耿岩,高宏,179759.2847,19990127,北京
300929.SZ,王健,郑杰,金燕,13213.2956,20020427,安徽
001373.SZ,张伟,张伟,郎悦,6868.6888,20121217,江苏
002726.SZ,杨晓初,杨晓初,张瑞,107916.0689,20030709,山东
300783.SZ,章燎源,章燎源,潘道伟,40166.89,20120216,安徽
300749.SZ,辛兆龙,辛兆龙,王亮,20516.94,20021204,广东
300852.SZ,刘天明,刘家平,黄倩怡,16037.2997,20090828,广东
300808.SZ,贾毅,牟健,李晴如,16000.0,20021118,湖北
301371.SZ,张立国,孙娜,邓百娇,52010.4,20171128,黑龙江
002696.SZ,李奉强,孙立海,刘莹,34636.2262,20000419,广西
300266.SZ,邬永本,伏俊敏,耿爽,155380.7314,19920715,浙江
003000.SZ,周劲松,周劲松,丰文姬,45089.4159,20100812,湖南
002608.SZ,徐文进,李正欣,顾中林,377807.9704,20030616,江苏
002775.SZ,李从文,李从文,莫静怡,63623.0001,19961205,广东
300553.SZ,楼荣伟,楼荣伟,葛明,11101.5772,20040602,浙江
300866.SZ,阳萌,赵东平,彭文婷,53615.7605,20111206,湖南
300849.SZ,阮荣涛,阮棋江,刘振毅,15000.0,19980611,浙江
300337.SZ,沈健生,沈健生,顾一鸣,82192.4149,19980825,江苏
300419.SZ,王剑,王剑,颜媛媛,36775.377,20051228,北京
002717.SZ,尹洪卫,尹洪卫,陈健波,182023.3558,19980720,广东
301335.SZ,薛元潮,薛元潮,薛元潮,12690.28,20030611,浙江
002741.SZ,郑靭,郑靭,杨荣政,46502.231,19800830,广东
002851.SZ,童永胜,童永胜,王涛,55011.2251,20030729,广东
300359.SZ,毛剑波,周斌,赵彪,63333.3422,20050609,广东
301668.SZ,段友涛,段友涛,李峰,11000.0,20070213,北京
300262.SZ,张华根,王瑾旭,,66976.6999,19990322,上海
003032.SZ,黎活明,黎活明,陈碧琳,40244.75,20120904,江苏
300752.SZ,吴新理,吴新理,刘俊丽,22849.8956,20070816,广东
300791.SZ,林培青,林培青,刘若阳,30731.896,19930816,广东
301262.SZ,张晓刚,张晓刚,邓强,41700.0,20101126,山东
002776.SZ,陈亚生,陈亚生,刘志伟,53798.9106,20061129,广东
003816.SZ,杨长利,高立刚,尹恩刚,5049861.11,20140325,广东
002779.SZ,吴明根,吴明根,戴勇斌,18480.0,19971210,浙江
301578.SZ,胡卫清,胡卫清,唐成富,8148.5391,20090506,广东
000897.SZ,华志忠,于志丹,于志丹,161727.2234,19981231,天津
000900.SZ,罗卫华,唐前松,朱成芳,151782.8334,19930527,湖南
002469.SZ,曲思秋,冯艺园,张军,64886.263,19941118,山东
002480.SZ,周凤岗,夏玉龙,陈思遥,76916.867,20010328,四川
002485.SZ,苏齐,苏齐,梁月明,54400.0,20031217,山东
000039.SZ,麦伯良,高翔,吴三强,539252.0385,19800114,广东
000906.SZ,袁仁军,李文明,雷邦景,70966.3179,19990412,浙江
002466.SZ,蒋安琪,夏浚诚,张文宇,164119.4983,19951016,四川
300875.SZ,潘淇靖,潘淇靖,刘群,9983.4751,20051101,天津
002970.SZ,赵志坚,望西淀,张炯,18063.73,20020903,广东
301296.SZ,袁训军,刘宝忠,徐雅卉,42000.0,20071018,山东
000912.SZ,廖廷君,傅利才,王斌,156800.0,19990429,四川
000921.SZ,高玉玲,高玉玲,张裕欣,138486.1171,19970421,广东
000936.SZ,吴协恩,李满良,王学良,88601.2887,19911108,江苏
000060.SZ,喻鸿,潘文皓,万磊,396216.5294,19840901,广东
000078.SZ,张锋,张锋,王云雷,263112.3257,19921213,广东
000096.SZ,林伟斌,胡明,李涵,52800.0,19990218,广东
300233.SZ,赵叶青,李家全,朱晓刚,38387.4587,20040112,山东
002430.SZ,韩一松,韩一松,葛前进,97835.3331,20021218,浙江
300902.SZ,洪伟艺,洪伟艺,洪清泉,18180.3369,20080110,福建
000957.SZ,王兴富,李鹏程,张峰,59290.3936,19941107,山东
002772.SZ,刘亮,刘亮,钱晓利,39324.1359,20051118,甘肃
000987.SZ,王恕慧,吴勇高,吴勇高,501713.2462,19921224,广东
300786.SZ,丁香鹏,丁香鹏,胡文佳,18401.5879,19941213,山东
000553.SZ,Ga？l Ali Hili,Ga？l Ali Hili,郭治,232981.1766,19980327,湖北
300288.SZ,王伟,王伟,王春,33794.1402,19980924,贵州
002940.SZ,方南平,郑国钢,孙黎明,20172.8186,20011230,浙江
003037.SZ,韦泽林,李维,,59907.4678,20031107,广东
003018.SZ,陈珊珊,陈珊珊,吴小霜,26000.0,20010120,广东
000581.SZ,尹震源,荣斌,刘进军,96678.5693,19881027,江苏
000593.SZ,朱明,朱明,郑蜀闽,35863.1009,19940101,四川
000599.SZ,柴永森,张晓新,王博,81675.8987,19960424,山东
000609.SZ,吴珺,刘达勇,吴珺,29926.5522,19930802,北京
002435.SZ,黄忠和,卢斌,孙文遥,123598.302,19990909,江苏
002350.SZ,付小东,朱明,付静,54233.1351,19930717,北京
002388.SZ,王伟华,王伟华,王伟华,51069.76,20030110,浙江
000679.SZ,李剑,姜广威,姜广威,35640.0,19920728,辽宁
000815.SZ,田生文,尤昌善,程耀,69526.3035,19980528,宁夏
000626.SZ,史迎春,史迎春,吴穹,50662.6864,19940627,江苏
000628.SZ,周志,冯东,张月,35228.0,19921101,四川
300204.SZ,周志文,王超,于茂荣,47777.2555,20020816,北京
300425.SZ,佟庆远,王哲晓,王哲晓,68222.4853,20020524,四川
000520.SZ,王岩科,王岩科,徐桃,101208.3455,19920615,湖北
000723.SZ,姚锦龙,姚俊卿,赵嘉,440348.0409,19970108,山西
000736.SZ,王尧,曾益明,田玉利,74709.8401,19930203,重庆
000750.SZ,王海河,度万中,覃力,638617.4477,19930628,广西
001285.SZ,黄万义,黄万义,林建锋,18017.8184,20011229,广东
000756.SZ,贺同庆,徐文辉,曹长求,68977.6535,19981120,山东
000766.SZ,张玉富,张玉富,贾伟林,96649.4707,19930226,吉林
000782.SZ,陈忠,郭敏,林剑波,68658.1509,19921108,广东
000798.SZ,叶少华,叶少华,杨丽丹,36585.8712,19980119,北京
300800.SZ,邹雄伟,文立群,侯亮,23675.9,19970529,湖南
300469.SZ,顾成,顾成,徐云蔚,24823.8824,19971029,浙江
002807.SZ,宋萍,倪庆华,周晓堂,246139.2789,20011203,江苏
002414.SZ,黄立,张燕,陈丽玲,427073.6108,20040713,湖北
002941.SZ,王彤,王永学,马孝波,72975.1172,19990127,新疆
000415.SZ,金川,马伟华,王佳魏,618452.1282,19930830,新疆
002231.SZ,杜方,杜方,白利海,34685.0017,20001221,辽宁
002242.SZ,杨宁宁,阚建刚,缪敏鑫,76301.7,20020708,山东
300144.SZ,商玲霞,商玲霞,赵雪璎,262468.034,19940921,浙江
000516.SZ,史今,刘瑞轩,丁震,223889.6753,19961231,陕西
003039.SZ,蒋力,蒋力,吕锶宇,61751.873,19920923,广东
002236.SZ,傅利泉,傅利泉,吴坚,328675.5574,20010312,浙江
301139.SZ,李晋,,胡今怡,12158.08,20080912,新疆
002927.SZ,黄正乾,黄正乾,韩海凤,22319.218,20081107,贵州
003026.SZ,徐一俊,徐一俊,李志萍,12961.9,20100125,浙江
000020.SZ,李中秋,李中秋,牛卓,28316.1227,19811208,广东
000025.SZ,富春龙,杨喜,祁鹏,43105.832,19861110,广东
000811.SZ,李增群,赵宝国,孙秀欣,99263.8145,19890518,山东
000823.SZ,莫翊斌,林敏,陈东屏,53699.1589,19970905,广东
301126.SZ,王毅清,胡胜利,蒋茜,20540.32,20021024,湖南
000785.SZ,王宁,王宁,王建亮,622704.8814,19900425,湖北
002864.SZ,谢晓林,张德柱,吴杰,10628.096,19970922,陕西
002855.SZ,郑杰,张守智,李炳乾,24641.9682,20070925,广东
002289.SZ,嵇敏,嵇敏,赵立瑶,28025.3733,20040102,广东
000852.SZ,王峻乔,刘强,王务红,95596.7689,19980928,湖北
000860.SZ,李颖林,康涛,康涛,74176.6989,19980921,北京
000885.SZ,黄新民,李戈,李飞飞,64207.8255,19981231,河南
000655.SZ,王其成,王其成,邱卫东,59534.023,19960928,山东
002062.SZ,郑宏舫,李剑彤,薛锋,123727.0889,19941229,浙江
002872.SZ,刘爽,刘爽,王琴,31800.0,20011016,重庆
000837.SZ,马旭耀,刘金勇,李静,102314.5837,19980710,陕西
002742.SZ,严欢,张志强,张潇,43200.0,20020510,重庆
002721.SZ,王晓峰,王晓丹,王晓峰,265937.8615,20071126,北京
002155.SZ,王选祥,李希山,王文松,156265.1316,20001226,湖南
000561.SZ,赵刚强,杨勇,马玲,86401.8238,19920815,陕西
000567.SZ,王广西,梁译之,王磊,195459.2155,19870302,海南
301213.SZ,魏强,魏强,易津禾,7999.9999,20090211,四川
000716.SZ,李玉珺,李文全,周淼怀,75348.955,19930531,广西
002644.SZ,单小东,钱双喜,王军辉,51065.7,20000628,甘肃
301656.SZ,李俊田,杨睿诚,吴妮妮,240479.091,20160930,江苏
300224.SZ,王庆凯,李志强,高波,93070.0417,20000406,山东
301188.SZ,宋来,孙鹏飞,谢岩,23906.789,20020301,山东
300619.SZ,张启发,张启发,何伟谦,17399.9658,20020129,广东
002096.SZ,付军,邓小英,邹七平,124044.077,20010810,湖南
002663.SZ,杨国龙,杨国龙,刘昕霞,172334.8902,19950719,广东
